GEOID,Year,Score,Confidence,normalized_score,cumulative_score,normalized_percentile,cumulative_percentile
18097390700,2026,-0.124544718499219,High,-0.344429262684741,-0.5936261700218454,32,38.3
18097390700,2027,-0.11974284680294367,High,-0.34423015604712937,-0.9378563260689748,32.3,38
18097390700,2028,-0.15738172238685885,High,-0.4712828521393091,-1.4091391782082838,27.4,33.8
18097390802,2024,0.19803989850358703,High,0.9535651375164456,0.9535651375164456,83.8,83.8
18097390802,2025,0.34546056653405482,High,1.5652037562531502,2.518768893769596,94.7,93.2
18097390802,2026,0.49493171543936842,High,2.1480739423319184,4.666842836101514,98.9,97
18097390802,2027,0.48974756876667397,High,2.1421954796089455,6.80903831571046,97.7,98.1
18097390802,2028,0.53220034708595987,High,2.2411848176710407,9.0502231333815,99.2,98.1
18097390900,2024,-4.7669625710686836E-2,High,-0.17248921892465216,-0.17248921892465216,41,41
18097390900,2025,-9.2184065138118526E-2,High,-0.2624975028588855,-0.4349867217835377,41.7,40.2
18097390900,2026,-5.8767604787810887E-2,High,-0.07977082249186784,-0.5147575442754055,42.5,39.5
18097390900,2027,-5.9395854904133585E-2,High,-0.0980436634314929,-0.6128012077068984,46.6,40.6
18097390900,2028,-5.657185485697111E-2,High,-0.07474773532322004,-0.6875489430301185,44,40.6
18097391001,2024,-0.24659478681181218,High,-1.084137007019049,-1.084137007019049,11.3,11.3
18097391001,2025,-0.1678663858508429,High,-0.5785636964064901,-1.6627007034255392,24.8,17.3
18097391001,2026,-0.58077052992196032,High,-2.1800831066132753,-3.8427838100388145,2.3,9
18097391001,2027,-0.24634646584261513,High,-0.8607115902184571,-4.703495400257271,16.5,9.8
18097391001,2028,-0.53728293056106402,High,-1.965622381127078,-6.669117781384349,3,8.6
18097391002,2024,-0.2206781631035743,Low,-0.9653645372736106,-0.9653645372736106,13.2,13.2
18097391002,2025,-0.5963536323676627,Low,-2.3680216796564086,-3.3333862169300192,1.5,3
18097391002,2026,-0.36734523321830675,Low,-1.3213527224995436,-4.654738939429563,9.8,4.9
18097391002,2027,-0.51035717797095226,Low,-1.937747399075623,-6.592486338505186,3.4,5.3
18097391002,2028,-0.41850152231240317,Low,-1.4983962975147973,-8.090882636019984,8.6,6.4
18097320203,2024,0.20917497350282821,Low,1.0045957182490808,1.0045957182490808,85.3,85.3
18097320203,2025,-0.110852545078215,Low,-0.34046122461608674,0.664134493632994,35,63.5
18097320203,2026,-2.255283666625528E-2,Low,0.0659416221898633,0.7300761158228574,50,60.2
18097320203,2027,-0.10248120367537265,Low,-0.27381101426976917,0.4562651015530882,37.2,54.1
18097320203,2028,-4.0735071088097381E-2,Low,-0.01245382446256283,0.4438112770905253,47.7,52.6
18097320204,2024,-3.6766532640436451E-2,Low,-0.1225217807893218,-0.1225217807893218,43.2,43.2
18097320204,2025,-0.12682454826474387,Low,-0.4071638600923221,-0.5296856408816438,32.3,37.6
18097320204,2026,-0.21271063759097508,Low,-0.6991704987835254,-1.2288561396651694,19.9,30.5
18097320204,2027,-0.15648549306013809,Low,-0.4941223532695413,-1.7229784929347105,28.6,30.1
18097320204,2028,-0.20019240967022994,Low,-0.6396784794607681,-2.3626569723954787,18.4,26.3
18097320205,2024,0.37607239455799574,Low,1.7694645960792466,1.7694645960792466,97,97
18097320205,2025,0.11943690597570061,Low,0.6212787104615246,2.390743306540771,71.4,92.1
18097320205,2026,0.48078911261414975,Low,2.0911702718484184,4.4819135783891895,98.5,96.2
18097320205,2027,0.1901960126101791,Low,0.9201702444260558,5.4020838228152455,83.5,95.5
18097320205,2028,0.43080484796157914,Low,1.8423461218658748,7.24442994468112,97.4,95.9
18097320303,2024,0.47339308985205181,Low,2.2154725123706016,2.2154725123706016,99.6,99.6
18097320303,2025,0.35471998550815753,Low,1.6038731480218815,3.819345660392483,95.5,99.2
18097320303,2026,0.36514185789940767,Low,1.625856117450014,5.445201777842497,95.9,98.5
18097320303,2027,0.4906991075246202,Low,2.1460772967805357,7.591279074623033,98.1,98.9
18097320303,2028,0.38468855690385168,Low,1.660947918398549,9.252226993021582,97,98.9
18097322600,2024,0.44797485934620218,Low,2.0989841129662072,2.0989841129662072,99.2,99.2
18097322600,2025,4.7898193301798661E-2,Low,0.32251714510251717,2.4215012580687243,63.9,92.5
18097322600,2026,5.7477394916916405E-2,Low,0.38794839725155383,2.8094496553202783,65.8,84.2
18097322600,2027,2.4510587908442766E-2,Low,0.24425397583642156,3.0537036311567,59.4,79.7
18097322600,2028,1.8008195081487599E-2,Low,0.21861252334122672,3.2723161544979265,59.8,76.3
18097330206,2024,-0.28105357769313749,Low,-1.2420571027649956,-1.2420571027649956,9.4,9.4
18097330206,2025,-0.19431798549883622,Low,-0.6890314560530408,-1.9310885588180364,21.8,12.4
18097330206,2026,-0.2103316815784686,Low,-0.6895986165279466,-2.6206871753459833,20.3,15
18097330206,2027,-0.16524502166620303,Low,-0.5298569865402343,-3.1505441618862173,27.8,16.9
18097330206,2028,-0.15390463666724732,Low,-0.45760575260739145,-3.608149914493609,27.8,19.2
18097330208,2024,-0.20867793182915093,Low,-0.9103690593894036,-0.9103690593894036,14.7,14.7
18097330208,2025,-0.16290209216318019,Low,-0.5578317025308299,-1.4682007619202335,26.3,19.5
18097330208,2026,-0.16687990100267985,Low,-0.5147675875891268,-1.98296834950936,25.9,19.9
18097330208,2027,-0.18355254646389482,Low,-0.604542818867635,-2.587511168376995,24.8,20.3
18097330208,2028,-0.17848015155381455,Low,-0.5542734192271427,-3.1417845876041377,22.2,20.7
18097330209,2024,-0.15008666479034438,Low,-0.6418530069106406,-0.6418530069106406,22.6,22.6
18097330209,2025,-0.14686510951112797,Low,-0.4908576983632897,-1.1327107052739305,28.9,24.8
18097330209,2026,-0.1410596167939312,Low,-0.4108780163013719,-1.543588721575302,29.7,25.9
18097330209,2027,-0.10628907367492658,Low,-0.2893452791938336,-1.8329340007691357,36.5,28.6
18097330209,2028,-5.7851437084629191E-2,Low,-0.07978096570584857,-1.9127149664749843,43.6,31.2
18097330213,2024,-1.7003114210154685E-2,Low,-0.03194863962699709,-0.03194863962699709,47.7,47.7
18097330213,2025,-5.4071699977029875E-2,Low,-0.10333179453862865,-0.13528043416562574,48.1,47.4
18097330213,2026,-5.9730977161305696E-2,Low,-0.08364701308929477,-0.2189274472549205,41.7,45.1
18097330213,2027,-9.4871233865320925E-2,Low,-0.2427660239976947,-0.4616934712526152,39.5,42.9
18097330213,2028,-0.10950126821218761,Low,-0.28294532175091064,-0.7446387930035259,34.6,39.8
18097340109,2024,-6.4145304413349702E-3,Low,0.01657744384310505,0.01657744384310505,50,50
18097340109,2025,-0.17142879522070925,Low,-0.5934411097678733,-0.5768636659247683,24.1,36.5
18097340109,2026,-5.6135700289680505E-2,Low,-0.06918118576399503,-0.6460448516887634,42.9,37.2
18097340109,2027,-0.15614829210089495,Low,-0.49274673670853864,-1.138791588397302,28.9,33.5
18097340109,2028,-7.1280090977739411E-3,Low,0.11973938815352853,-1.0190522002437734,56.4,38.3
18097341700,2024,0.23136226773528901,Low,1.1062771626619363,1.1062771626619363,88,88
18097341700,2025,-0.22925171392607813,Low,-0.8349224708428096,0.27135469181912697,18.4,56
18097341700,2026,0.16764267498824781,Low,0.8312054747057269,1.102560166524854,81.6,65.8
18097341700,2027,-0.22626095146146685,Low,-0.7787724217149592,0.3237877448098947,17.3,51.9
18097341700,2028,0.13924579636051426,Low,0.6955000301264944,1.0192877749363891,77.1,59.8
18097354200,2024,0.10138436975734405,Low,0.510605591821709,0.510605591821709,68.8,68.8
18097354200,2025,1.2215296971013612E-2,Low,0.17349743862661846,0.6841030304483274,57.5,63.9
18097354200,2026,5.9765891167316652E-3,Low,0.1807315985401653,0.8648346289884927,56.4,62
18097354200,2027,2.4235708048717625E-2,Low,0.2431325991707895,1.1079672281592825,59,62.4
18097354200,2028,2.135198902298301E-2,Low,0.23176532032121192,1.339732548480494,60.9,63.2
18097361400,2024,9.5292476215903907E-2,Low,0.4826872468440356,0.4826872468440356,67.3,67.3
18097361400,2025,5.7564975048648825E-2,Low,0.3628877743566054,0.845575021200641,65.4,67.7
18097361400,2026,1.5174085890495626E-3,Low,0.16278979938837165,1.0083648205890126,54.9,65
18097361400,2027,1.820051637128655E-2,Low,0.21851194079860092,1.2268767613876137,57.9,64.3
18097361400,2028,-2.1264473708038772E-2,Low,0.06413367431866066,1.2910104357062742,53.4,62.8
18097361600,2024,-0.40709368128248757,Low,-1.8196822810600988,-1.8196822810600988,3.8,3.8
18097361600,2025,-0.29416900634301762,Low,-1.1060315134357537,-2.925713794495852,9.8,5.6
18097361600,2026,9.4100027764964147E-3,Low,0.19454615884022672,-2.7311676356556256,57.1,13.9
18097361600,2027,-0.17839739120470161,Low,-0.5835122827594241,-3.3146799184150497,25.6,15.8
18097361600,2028,4.8990013946580771E-3,Low,0.16704757461802242,-3.1476323437970275,57.9,20.3
18097370202,2024,0.12768528992593955,Low,0.631139241581371,0.631139241581371,74.8,74.8
18097370202,2025,-9.0203680061534147E-2,Low,-0.2542269745899332,0.3769122669914378,42.5,59
18097370202,2026,-6.5823561141261616E-2,Low,-0.1081609159028742,0.26875135108856363,41,52.3
18097370202,2027,-0.10428904536421271,Low,-0.28118613257435926,-0.01243478148579563,36.8,48.9
18097370202,2028,-8.9823507621422091E-2,Low,-0.2055429475019329,-0.21797772898772852,38,45.9
18097380100,2024,-5.1321594127596862E-2,Low,-0.18922570872331637,-0.18922570872331637,39.8,39.8
18097380100,2025,-0.23186139518847357,Low,-0.8458210798602146,-1.035046788583531,18,27.1
18097380100,2026,-0.13056544765414291,Low,-0.36865405299641374,-1.4037008415799448,30.8,28.6
18097380100,2027,-0.20381074394772372,Low,-0.6871864507759403,-2.090887292355885,20.3,25.9
18097380100,2028,-9.8482936787688852E-2,Low,-0.23960476942614292,-2.330492061782028,36.1,26.7
18097380300,2024,-0.28284056340203134,Low,-1.250246622682193,-1.250246622682193,8.6,8.6
18097380300,2025,-0.14166526485875214,Low,-0.4691419913020106,-1.7193886139842038,29.7,16.2
18097380300,2026,-9.3135568960631798E-2,Low,-0.2180525329130686,-1.9374411468972723,37.2,20.3
18097380300,2027,-8.0806962485965667E-2,Low,-0.1853906100270404,-2.1228317569243127,44,25.2
18097380300,2028,-2.8372420544874762E-2,Low,0.03617460048661066,-2.086657156437702,51.9,29.7
18097381001,2024,0.30260967477695161,Low,1.4327946362558055,1.4327946362558055,93.2,93.2
18097381001,2025,-0.10352059360574781,Low,-0.3098413655610929,1.1229532706947127,38,72.2
18097381001,2026,-0.1517867798289223,Low,-0.4540394455028937,0.6689138251918192,27.4,59.4
18097381001,2027,-0.10850098125504892,Low,-0.2983687905902815,0.3705450346015377,35.3,53
18097381001,2028,-9.175331343558267E-2,Low,-0.21313382915569223,0.1574112054458454,36.8,50.4
18097381201,2024,-0.13689212909397039,Low,-0.5813841893113577,-0.5813841893113577,24.8,24.8
18097381201,2025,-0.29080613920548987,Low,-1.0919874327897696,-1.6733716221011274,10.9,16.9
18097381201,2026,-0.30222266724040309,Low,-1.0593278971372193,-2.7326995192383468,12.4,13.5
18097381201,2027,-0.3092386429668037,Low,-1.1172812055710766,-3.849980724809423,10.9,12.8
18097381201,2028,-0.29797784333893901,Low,-1.0243170005979725,-4.874297725407396,13.2,13.2
18097390402,2024,0.21181106228122532,Low,1.016676565592593,1.016676565592593,86.1,86.1
18097390402,2025,-0.13995766943076848,Low,-0.4620106932398022,0.5546658723527904,31.2,61.7
18097390402,2026,4.1475595322421635E-2,Low,0.3235641291984022,0.8782300015511927,62,62.4
18097390402,2027,-0.10763896909225994,Low,-0.29485219855691414,0.5833778029942785,36.1,55.6
18097390402,2028,-1.2187464745992811E-2,Low,0.0998380443104024,0.683215847304681,54.9,54.9
18097390600,2024,0.27691225614364146,Low,1.3150267544699334,1.3150267544699334,91,91
18097390600,2025,2.5041597149494804E-2,Low,0.22706291913163057,1.542089673601564,59.8,80.5
18097390600,2026,5.9754105991074509E-2,Low,0.397108890433121,1.939198564034685,66.5,77.8
18097390600,2027,3.4259423853270375E-2,Low,0.2840245037919281,2.223223067826613,60.5,73.3
18097390600,2028,5.3416104363228328E-2,Low,0.3578893598977858,2.581112427724399,65,69.9
18097390800,2024,-7.094184533546298E-2,Low,-0.279142733379713,-0.279142733379713,37.2,37.2
18097390800,2025,-0.33454804961286466,Low,-1.2746633733629669,-1.5538061067426798,7.5,18
18097390800,2026,-0.21697097524998404,Low,-0.7163122408866411,-2.270118347629321,18.8,17.7
18097390800,2027,-0.28735623338985083,Low,-1.028011575151684,-3.2981299227810053,12.4,16.2
18097390800,2028,-0.19138832527924315,Low,-0.6050476569234443,-3.9031775797044497,20.3,16.2
18097330202,2024,0.1872236996669705,Low,0.903995924198187,0.903995924198187,80.5,80.5
18097330202,2025,-5.0936501431488229E-2,Low,-0.0902385085377049,0.8137574156604821,48.9,66.9
18097330202,2026,-6.2696855618547265E-3,Low,0.13145792610710394,0.945215341767586,53.8,63.9
18097330202,2027,-6.5969487634050611E-2,Low,-0.12486090045691511,0.8203544413106709,45.9,59.4
18097330202,2028,-3.910388560128164E-2,Low,-0.00603756439386052,0.8143168769168104,48.5,57.5
18097360404,2024,0.39328978944410486,Low,1.8483696469927904,1.8483696469927904,97.7,97.7
18097360404,2025,-0.10160839983854937,Low,-0.3018556193573266,1.5465140276354636,38.3,80.8
18097360404,2026,-9.7351782372014431E-2,Low,-0.23501673827289224,1.3114972893625714,36.5,69.2
18097360404,2027,-8.5511066148401912E-2,Low,-0.2045810741266832,1.1069162152358882,42.9,62
18097360404,2028,-5.3262562874749578E-2,Low,-0.0617306516299029,1.0451855636059852,45.5,60.9
