GEOID,NAME,value,zscore
18097342300,Census Tract 3423; Marion County; Indiana,47.423764458464774,0.07857931261954096
18097342400,Census Tract 3424; Marion County; Indiana,42.603550295857985,-0.19948190786761633
18097342500,Census Tract 3425; Marion County; Indiana,51.60427807486631,0.31973845601559686
18097342600,Census Tract 3426; Marion County; Indiana,32.49551166965889,-0.7825791442800828
18097350100,Census Tract 3501; Marion County; Indiana,32.450331125827816,-0.7851854511237495
18097350300,Census Tract 3503; Marion County; Indiana,57.29483282674772,0.6480065673854479
18097350400,Census Tract 3504; Marion County; Indiana,42.52669039145908,-0.20391568572534718
18097350500,Census Tract 3505; Marion County; Indiana,54.63258785942492,0.49443100831750175
18097350600,Census Tract 3506; Marion County; Indiana,81.22362869198312,2.028374733325417
18097350700,Census Tract 3507; Marion County; Indiana,62.5,0.9482743746256723
18097350800,Census Tract 3508; Marion County; Indiana,59.19732441471571,0.7577546231919224
18097350900,Census Tract 3509; Marion County; Indiana,65,1.092490591533751
18097351000,Census Tract 3510; Marion County; Indiana,46.321525885558586,0.014995041773665015
18097351200,Census Tract 3512; Marion County; Indiana,48.07017543859649,0.11586849106851685
18097351500,Census Tract 3515; Marion County; Indiana,51.31375579598145,0.30297924642028173
18097351600,Census Tract 3516; Marion County; Indiana,29.233870967741936,-0.970731737457632
18097351700,Census Tract 3517; Marion County; Indiana,35.140562248995984,-0.6299954690470757
18097351900,Census Tract 3519; Marion County; Indiana,62.69315673289183,0.9594169079408659
18097352100,Census Tract 3521; Marion County; Indiana,43.90243902439025,-0.12455358042222947
18097352300,Census Tract 3523; Marion County; Indiana,49.185667752442995,0.18021732366570953
18097352400,Census Tract 3524; Marion County; Indiana,53.03867403314917,0.40248371947631395
18097352500,Census Tract 3525; Marion County; Indiana,52.88343558282209,0.39352855866637615
18097352600,Census Tract 3526; Marion County; Indiana,48.09976247030879,0.11757526298175154
18097352700,Census Tract 3527; Marion County; Indiana,56.55172413793103,0.6051392378443816
18097352800,Census Tract 3528; Marion County; Indiana,46.47160068846816,0.023652329905202597
18097353300,Census Tract 3533; Marion County; Indiana,50.386930352536545,0.24951394274517108
18097353500,Census Tract 3535; Marion County; Indiana,63.53251318101933,1.0078364325754061
