GEOID,value,zscore_raw,zscore
18097381207,1596.341192,1.1822394243368548,1.1822394243368548
18097390102,1349.5279133568677,0.34975895622763675,0.34975895622763675
18097390103,1538.1873203084194,0.9860912973223056,0.9860912973223056
18097390104,1724.6080108278268,1.6148726358386647,1.6148726358386647
18097390200,1728.508953583333,1.6280301882565258,1.6280301882565258
18097390300,1728.508953583333,1.6280301882565258,1.6280301882565258
18097390405,1600.98957875,1.1979180425978593,1.1979180425978593
18097390406,1728.508953583333,1.6280301882565258,1.6280301882565258
18097390408,1601.9318295334926,1.2010961753856515,1.2010961753856515
18097390409,1600.98957875,1.1979180425978593,1.1979180425978593
18097390410,1600.98957875,1.1979180425978593,1.1979180425978593
18097390411,1600.98957875,1.1979180425978593,1.1979180425978593
18097390500,1109.50690425,-0.459811756968235,-0.459811756968235
18097390601,1085.81941675,-0.5397076636663645,-0.5397076636663645
18097390602,1086.238458705744,-0.5382942703295354,-0.5382942703295354
18097390700,917.7478813166668,-1.1065988425469033,-1.1065988425469033
18097390801,1233.1973906666667,-0.04261413049171166,-0.04261413049171166
18097390802,1305.7268228817006,0.2020215552947479,0.2020215552947479
18097390900,1301.426652333333,0.18751744104799978,0.18751744104799978
18097391001,909.913184631896,-1.1330246167171103,-1.1330246167171103
18097391002,1606.2321296006164,1.215600726488291,1.215600726488291
