GEOID,NAME,year,percent_white
18097341100,NA,2027,39.8874053604704
18097341100,NA,2028,39.88740536223412
18097341200,NA,2024,14.592483558453747
18097341200,NA,2025,14.774755558964971
18097341200,NA,2026,14.80824360152254
18097341200,NA,2027,14.81439621405322
18097341200,NA,2028,14.815526606816178
18097341600,NA,2024,16.73187319988598
18097341600,NA,2025,16.694646310117985
18097341600,NA,2026,16.702292025862334
18097341600,NA,2027,16.700721737030587
18097341600,NA,2028,16.701044245360425
18097341700,NA,2024,49.96598744662716
18097341700,NA,2025,49.95472586940275
18097341700,NA,2026,49.95014603995944
18097341700,NA,2027,49.94828352662656
18097341700,NA,2028,49.94752608446455
18097341701,NA,2024,42.00085131996417
18097341701,NA,2025,33.84153431694111
18097341701,NA,2026,41.7783301995495
18097341701,NA,2027,34.05798683516612
18097341701,NA,2028,41.567780780426304
18097341702,NA,2024,64.62495291853425
18097341702,NA,2025,64.5000002338101
18097341702,NA,2026,64.5167921528798
18097341702,NA,2027,64.51453555033729
18097341702,NA,2028,64.51483880662465
18097341902,NA,2024,52.245557817607725
18097341902,NA,2025,48.853143987687844
18097341902,NA,2026,45.763934330484716
18097341902,NA,2027,42.50547702416195
18097341902,NA,2028,39.34149324198584
18097341903,NA,2024,24.146716614541532
18097341903,NA,2025,24.021171047396855
18097341903,NA,2026,23.97109255240985
18097341903,NA,2027,23.951116891642204
18097341903,NA,2028,23.94314886019063
18097341904,NA,2024,27.165794231463263
18097341904,NA,2025,26.88016694017432
18097341904,NA,2026,26.99997054502118
18097341904,NA,2027,26.949720081665482
18097341904,NA,2028,26.970797152515647
18097342000,NA,2024,44.239384495011315
18097342000,NA,2025,43.80753904859516
18097342000,NA,2026,43.951922370199576
18097342000,NA,2027,43.90364921198863
18097342000,NA,2028,43.91978887256552
18097342200,NA,2024,33.711598530784265
18097342200,NA,2025,32.53143771424625
18097342200,NA,2026,32.145650988872475
18097342200,NA,2027,32.01953987300674
18097342200,NA,2028,31.978314987600196
18097342300,NA,2024,62.69996846292397
18097342300,NA,2025,62.47178910809812
18097342300,NA,2026,62.51162630199481
18097342300,NA,2027,62.50467123798924
18097342300,NA,2028,62.50588550311662
18097342400,NA,2024,69.87617279001098
18097342400,NA,2025,69.83602817089334
18097342400,NA,2026,69.82745267798973
18097342400,NA,2027,69.82562082405373
18097342400,NA,2028,69.82522951257104
18097342500,NA,2024,59.585690848751
18097342500,NA,2025,58.950067055265635
18097342500,NA,2026,59.12871953878196
18097342500,NA,2027,59.07850633060179
18097342500,NA,2028,59.09261957563549
18097342600,NA,2024,57.63014857735892
18097342600,NA,2025,57.63498146472853
18097342600,NA,2026,57.63548512271949
18097342600,NA,2027,57.63553761129463
18097342600,NA,2028,57.63554308137665
18097350100,NA,2024,25.100225123209494
18097350100,NA,2025,25.12955674315078
18097350100,NA,2026,25.138140857600625
18097350100,NA,2027,25.140653061871493
18097350100,NA,2028,25.141388276940614
18097350300,NA,2024,23.305870848718644
18097350300,NA,2025,23.524276911657893
18097350300,NA,2026,23.38682263544914
18097350300,NA,2027,23.473329748822305
18097350300,NA,2028,23.418886330468464
18097350400,NA,2024,47.37718172203605
18097350400,NA,2025,47.56313493735803
18097350400,NA,2026,47.60342720573428
18097350400,NA,2027,47.61215771834248
18097350400,NA,2028,47.61404944232511
18097350500,NA,2024,17.06767102275597
18097350500,NA,2025,19.42042618928368
18097350500,NA,2026,21.107010311460783
18097350500,NA,2027,23.075260920426516
18097350500,NA,2028,24.92441897733276
18097350600,NA,2024,4.512519678799703
18097350600,NA,2025,4.454339521128623
18097350600,NA,2026,4.4846597094384215
18097350600,NA,2027,4.46885855220645
18097350600,NA,2028,4.477093216428137
18097350700,NA,2024,8.188037045391235
18097350700,NA,2025,8.188036549817253
18097350700,NA,2026,8.188036549217356
18097350700,NA,2027,8.18803654921663
18097350700,NA,2028,8.18803654921663
18097350800,NA,2024,9.191885990086002
18097350800,NA,2025,9.190809024792037
18097350800,NA,2026,9.190753573888463
18097350800,NA,2027,9.190750718826443
18097350800,NA,2028,9.190750571824706
18097350900,NA,2024,48.52735922396386
18097350900,NA,2025,51.34423230079895
18097350900,NA,2026,54.77687356141507
18097350900,NA,2027,57.86487839173246
18097350900,NA,2028,61.14577118251532
18097351000,NA,2024,47.389372442099436
18097351000,NA,2025,46.89301431739998
18097351000,NA,2026,46.70810053114284
18097351000,NA,2027,46.63921255158442
18097351000,NA,2028,46.61354895005586
18097351200,NA,2024,16.218730013277224
18097351200,NA,2025,19.61120481163893
18097351200,NA,2026,22.618017153382926
18097351200,NA,2027,25.30271191058666
18097351200,NA,2028,27.718363787184295
18097351500,NA,2024,47.45316764604645
18097351500,NA,2025,47.45856554487957
18097351500,NA,2026,47.45872420743582
18097351500,NA,2027,47.458728871066526
18097351500,NA,2028,47.45872900814645
18097351600,NA,2024,80.35629261820395
18097351600,NA,2025,80.6856174601518
18097351600,NA,2026,80.75760869815092
18097351600,NA,2027,80.77334616368188
18097351600,NA,2028,80.7767864131931
18097351700,NA,2024,45.73430253084367
18097351700,NA,2025,45.77550589838938
18097351700,NA,2026,45.757818165705494
18097351700,NA,2027,45.76541113458479
18097351700,NA,2028,45.76215163392225
18097351900,NA,2024,4.195681167553634
18097351900,NA,2025,4.410013735640557
18097351900,NA,2026,4.315498670883485
18097351900,NA,2027,4.357177345971307
18097351900,NA,2028,4.338798138788398
18097352100,NA,2024,18.419628706246662
18097352100,NA,2025,18.41354200846697
18097352100,NA,2026,18.414854122649967
18097352100,NA,2027,18.414571269173166
18097352100,NA,2028,18.414632244117552
18097352300,NA,2024,3.3468246454390886
18097352300,NA,2025,3.2169492284012837
18097352300,NA,2026,3.184183865078754
18097352300,NA,2027,3.175917720044202
18097352300,NA,2028,3.173832311954579
18097352400,NA,2024,27.848753938013687
18097352400,NA,2025,27.84620597203019
18097352400,NA,2026,27.846020560844824
18097352400,NA,2027,27.846007068785713
18097352400,NA,2028,27.846006086991338
18097352500,NA,2024,58.434263597958896
18097352500,NA,2025,58.23886819120244
18097352500,NA,2026,58.20187212468039
18097352500,NA,2027,58.1948673083399
18097352500,NA,2028,58.19354101999152
18097352600,NA,2024,40.91635450372511
18097352600,NA,2025,40.89449813790524
18097352600,NA,2026,40.892880630060816
18097352600,NA,2027,40.892760924358214
