GEOID,NAME,year,percent_white,white_delta,white_delta_zscore_raw,white_delta_zscore
18097320202,NA,2027,72.14606952721192,-0.025855497843568442,0.07043751779578117,0.07043751779578117
18097320202,NA,2028,70.22985120796625,-0.02656025937106543,0.12047144745065148,0.12047144745065148
18097320203,NA,2024,71.02673717467924,0.009307165457975719,0.3299982041760228,0.3299982041760228
18097320203,NA,2025,71.38095825413956,0.004987151227137998,0.41987658936210487,0.41987658936210487
18097320203,NA,2026,71.80903459258855,0.005997066289372244,0.44075416434847714,0.44075416434847714
18097320203,NA,2027,72.21897371289327,0.005708740169402482,0.4207292669008979,0.4207292669008979
18097320203,NA,2028,72.63336693283176,0.005738010368105062,0.38233228691496857,0.38233228691496857
18097320204,NA,2024,47.62138929161968,-0.09630640371945698,-1.045516417711769,-1.045516417711769
18097320204,NA,2025,45.99432877866977,-0.034166590625617,-0.18262186841137315,-0.18262186841137315
18097320204,NA,2026,44.12367338732247,-0.04067143582742816,-0.22302533780485076,-0.22302533780485076
18097320204,NA,2027,42.39550417776078,-0.03916648540096901,-0.07728437911432957,-0.07728437911432957
18097320204,NA,2028,40.58399039160778,-0.04272891244688293,-0.010617217720352227,-0.010617217720352227
18097320205,NA,2024,68.84604771372867,-0.032253542577341365,-0.21128983337288243,-0.21128983337288243
18097320205,NA,2025,72.45530675004436,0.05242507240682115,1.1498521421004397,1.1498521421004397
18097320205,NA,2026,72.49255979192583,5.141520138751687e-4,0.3627691006961204,0.3627691006961204
18097320205,NA,2027,74.69100357470852,0.030326474731928954,0.693930517486108,0.693930517486108
18097320205,NA,2028,75.58185005059,0.011927092062572697,0.43251076833563173,0.43251076833563173
18097320206,NA,2024,38.46008283280804,-0.008519537618104422,0.09782263306162581,0.09782263306162581
18097320206,NA,2025,38.653551896420595,0.005030386035661749,0.42054188734449577,0.42054188734449577
18097320206,NA,2026,38.508100906818946,-0.0037629398196422637,0.3019347957764812,0.3019347957764812
18097320206,NA,2027,38.581883671072504,0.001916032276743529,0.3786387757248292,0.3786387757248292
18097320206,NA,2028,38.51385293573042,-0.0017632818532675731,0.3215149523017294,0.3215149523017294
18097320301,NA,2024,86.4502987499063,-0.0059271202964071845,0.13158636209571375,0.13158636209571375
18097320301,NA,2025,86.33832071004436,-0.0012952880612463469,0.32320230478052187,0.32320230478052187
18097320301,NA,2026,86.4195593173885,9.409333732233183e-4,0.36883933448094236,0.36883933448094236
18097320301,NA,2027,86.59332497907198,0.002010721450745878,0.3796896116857344,0.3796896116857344
18097320301,NA,2028,86.81139974097279,0.0025183784310569557,0.35622886005618987,0.35622886005618987
18097320304,NA,2024,74.93144086444183,-0.02062617709870984,-0.059854640390989644,-0.059854640390989644
18097320304,NA,2025,73.36923002402267,-0.020848535973642113,0.022316587242084622,0.022316587242084622
18097320304,NA,2026,71.80701918472528,-0.021292452418893992,0.05260750609831081,0.05260750609831081
18097320304,NA,2027,70.2448083453645,-0.021755684292394162,0.11593618813452145,0.11593618813452145
18097320304,NA,2028,68.6825975060073,-0.02223952027424525,0.15550218984449113,0.15550218984449113
18097320305,NA,2024,74.42362310663329,-0.06712633352257613,-0.6654742173000978,-0.6654742173000978
18097320305,NA,2025,68.37472277339664,-0.08127661729891666,-0.9075517748063422,-0.9075517748063422
18097320305,NA,2026,62.7831104246286,-0.08177893996439911,-0.8077091693645854,-0.8077091693645854
18097320305,NA,2027,56.89002545948311,-0.09386417661195945,-0.6843052081435553,-0.6843052081435553
18097320305,NA,2028,51.19568995094335,-0.1000937416102099,-0.4757072191893205,-0.4757072191893205
18097320306,NA,2024,76.22907503450591,0.015400882983904074,0.4093629829999109,0.4093629829999109
18097320306,NA,2025,73.45699843199756,-0.03636508249973569,-0.2164522994482175,-0.2164522994482175
18097320306,NA,2026,73.47728462645561,2.761642170396872e-4,0.3593841319455345,0.3593841319455345
18097320306,NA,2027,71.51265144410797,-0.026737966601997565,0.060644107772902474,0.060644107772902474
18097320306,NA,2028,70.95897565479645,-0.007742347376733183,0.27303919400784027,0.27303919400784027
18097320400,NA,2024,59.9466087048562,-0.0277592776770359,-0.15275637850382578,-0.15275637850382578
18097320400,NA,2025,60.17707096641964,0.0038444587032122612,0.40229281701248726,0.40229281701248726
18097320400,NA,2026,59.58049764472598,-0.009913631755632757,0.21445173876830462,0.21445173876830462
18097320400,NA,2027,59.33612335234464,-0.004101581927672404,0.3118568497921192,0.3118568497921192
18097320400,NA,2028,58.94176257962346,-0.006646217353625028,0.28192615700403556,0.28192615700403556
18097320500,NA,2024,66.42872270893236,-1.385680524078614e-4,0.20697665818357489,0.20697665818357489
18097320500,NA,2025,66.69141918627372,0.003954561620767683,0.4039870826148139,0.4039870826148139
18097320500,NA,2026,66.99303957815377,0.0045226266821163374,0.4197827865654489,0.4197827865654489
18097320500,NA,2027,67.30023207870302,0.004585439061783214,0.40826316176007454,0.40826316176007454
18097320500,NA,2028,67.60822224812475,0.004576361178985966,0.37291412197045903,0.37291412197045903
18097320600,NA,2024,67.70724117529085,-0.036861693375206395,-0.27130654194257686,-0.27130654194257686
18097320600,NA,2025,65.56456251998699,-0.03164622598868794,-0.14383845372556264,-0.14383845372556264
18097320600,NA,2026,63.4826398347608,-0.03175377986532779,-0.09618695717538756,-0.09618695717538756
