GEOID,NAME,year,percent_bachelors_plus,edu_delta,edu_delta_zscore_raw,edu_delta_zscore
18097320206,NA,2026,40.622014409575456,0.11249735596182608,1.5599921205495137,1.5599921205495137
18097320206,NA,2027,44.73176561531885,0.10117054177339457,1.3952519422962923,1.3952519422962923
18097320206,NA,2028,48.841376353608865,0.09187231225414982,1.239344628116983,1.239344628116983
18097320301,NA,2024,66.29558431005098,0.026353860800048423,0.12088338948243615,0.12088338948243615
18097320301,NA,2025,65.95881992350195,-0.005079740831215207,-0.40970271920298623,-0.40970271920298623
18097320301,NA,2026,66.90213817855545,0.01430162419745451,-0.04433709120410097,-0.04433709120410097
18097320301,NA,2027,67.04184015628287,0.0020881541536770243,-0.2274401810401871,-0.2274401810401871
18097320301,NA,2028,67.68604012515166,0.009608924327958235,-0.009444907079023507,-0.009444907079023507
18097320303,NA,2024,38.11170702822268,-0.046823133699390285,-0.46018492533079575,-0.46018492533079575
18097320303,NA,2025,35.82000910252093,-0.06013107531511763,-1.2318036451883712,-1.2318036451883712
18097320303,NA,2026,33.41382714981616,-0.06717424179926934,-1.3754958852046992,-1.3754958852046992
18097320303,NA,2027,30.976403877049194,-0.07294654580687188,-1.4562985031691613,-1.4562985031691613
18097320303,NA,2028,28.53045522214135,-0.07896167239477658,-1.3539802721025864,-1.3539802721025864
18097320304,NA,2025,74.01713151748612,0.008433557269567515,-0.2079038893305062,-0.2079038893305062
18097320304,NA,2026,74.77683687684889,0.010263912472523895,-0.11030552743400045,-0.11030552743400045
18097320304,NA,2027,75.4493305304544,0.008993341811355915,-0.11435253860991931,-0.11435253860991931
18097320304,NA,2028,76.175882362271,0.009629665720139569,-0.00913004485228559,-0.00913004485228559
18097320305,NA,2024,61.128014610789286,-0.0790299903144529,-0.7159262826625644,-0.7159262826625644
18097320305,NA,2025,61.618905772199014,0.008030543189326611,-0.21392224023257336,-0.21392224023257336
18097320305,NA,2026,56.57763067911098,-0.08181377176227844,-1.6146776209481208,-1.6146776209481208
18097320305,NA,2027,56.87156947507572,0.005195318228008894,-0.17655353215679817,-0.17655353215679817
18097320305,NA,2028,52.020234985227816,-0.08530333406701607,-1.4502491096947328,-1.4502491096947328
18097320306,NA,2024,69.25939714641498,-0.024086267420520002,-0.27964085320580173,-0.27964085320580173
