GEOID,year,zori_forecast,NAME,zori_zscore_raw,zori_zscore
18097321800,2024,1515.845985668446,NA,0.4851526885843747,0.4851526885843747
18097321800,2025,1854.5847458860155,NA,0.9492127162861133,0.9492127162861133
18097321800,2026,2274.8774626438912,NA,1.357828981542213,1.357828981542213
18097321800,2027,2791.4776786962,NA,1.7164947133097035,1.7164947133097035
18097321800,2028,3425.583624319016,NA,1.9763064899476857,1.9763064899476857
18097321900,2024,1217.6308940948168,NA,-0.26150001912149884,-0.26150001912149884
18097321900,2025,1314.466948071141,NA,-0.26375635941638775,-0.26375635941638775
18097321900,2026,1416.8554258420106,NA,-0.27753359652357257,-0.27753359652357257
18097321900,2027,1525.7406078207932,NA,-0.2835194936458683,-0.2835194936458683
18097321900,2028,1641.976558538316,NA,-0.28466115161712674,-0.28466115161712674
18097322000,2024,1216.4503033402518,NA,-0.26445591004887264,-0.26445591004887264
18097322000,2025,1313.217481972786,NA,-0.26656234682242164,-0.26656234682242164
18097322000,2026,1415.5153361315292,NA,-0.2800877646798367,-0.2800877646798367
18097322000,2027,1524.2909074343236,NA,-0.2858101916395385,-0.2858101916395385
18097322000,2028,1640.3998363801418,NA,-0.28665986414062194,-0.28665986414062194
18097322100,2024,1489.1657732638982,NA,0.4183524045045029,0.4183524045045029
