GEOID,NAME,year,call_volume,call_volume_zscore_raw,income_z,white_z,zori_z,stage_score,valid_n,stage_weight,call_volume_zscore_adj_raw,call_volume_zscore
18097320400,NA,2028,610.2466453255623,-0.5501525184253,0.25911075689304763,0.4312072293387947,0.34892577814528997,0.34641458812571074,3,middle,0,0
18097320500,NA,2024,474.1414871060121,-0.5158289613875106,0.163878031722602,0.6322660259607519,0.34892577814528997,0.38168994527621464,3,middle,0,0
18097320500,NA,2025,486.84980784026686,-0.5277194527120233,0.163878031722602,0.6322660259607519,0.34892577814528997,0.38168994527621464,3,middle,0,0
18097320500,NA,2026,543.270716900537,-0.5243098067741473,0.163878031722602,0.6322660259607519,0.34892577814528997,0.38168994527621464,3,middle,0,0
18097320500,NA,2027,584.675199614866,-0.509268993971214,0.163878031722602,0.6322660259607519,0.34892577814528997,0.38168994527621464,3,middle,0,0
18097320500,NA,2028,639.2260782202354,-0.5027562915913704,0.163878031722602,0.6322660259607519,0.34892577814528997,0.38168994527621464,3,middle,0,0
18097320600,NA,2024,253.26863154481492,-1.105928969566972,0.07608227817915036,0.7946631486013073,0.34892577814528997,0.4065570683085825,3,middle,0,0
18097320600,NA,2025,260.0571461124508,-1.0988299223779816,0.07608227817915036,0.7946631486013073,0.34892577814528997,0.4065570683085825,3,middle,0,0
18097320600,NA,2026,290.1955333327189,-1.070601988569626,0.07608227817915036,0.7946631486013073,0.34892577814528997,0.4065570683085825,3,middle,0,0
18097320600,NA,2027,312.3126539104283,-1.0315244649439939,0.07608227817915036,0.7946631486013073,0.34892577814528997,0.4065570683085825,3,middle,0,0
18097320600,NA,2028,341.45223059800065,-0.9897691630444112,0.07608227817915036,0.7946631486013073,0.34892577814528997,0.4065570683085825,3,middle,0,0
18097320700,NA,2024,459.9267438057939,-0.5538061049184124,1.9499358725488312,1.4577262145514465,0.34874377904105747,1.2521352887137784,3,late,0.5538061049184124,0.5538061049184124
18097320700,NA,2025,472.2716326175338,-0.5644302899802935,1.9499358725488312,1.4577262145514465,0.34874377904105747,1.2521352887137784,3,late,0.5644302899802935,0.5644302899802935
18097320700,NA,2026,527.0077665947492,-0.5594152741681854,1.9499358725488312,1.4577262145514465,0.34874377904105747,1.2521352887137784,3,late,0.5594152741681854,0.5594152741681854
18097320700,NA,2027,567.1876383872835,-0.5428014112184345,1.9499358725488312,1.4577262145514465,0.34874377904105747,1.2521352887137784,3,late,0.5428014112184345,0.5428014112184345
18097320700,NA,2028,620.1171338696505,-0.5340092103178697,1.9499358725488312,1.4577262145514465,0.34874377904105747,1.2521352887137784,3,late,0.5340092103178697,0.5340092103178697
18097320800,NA,2024,151.563249471368,-1.3776524760202475,4,1.582945848557254,0.12582181287147687,1.902922553809577,3,super_late,2.755304952040495,2.755304952040495
