GEOID,NAME,year,call_volume,call_volume_delta,call_volume_delta_zscore,income_z,white_z,zori_z,stage_score,valid_n,stage_weight,call_volume_delta_zscore_adj
18097340114,NA,2026,662.7366428593934,0.16890944644294348,1.0318674857122692,0.3841571824796729,0.23986019300098924,1.7890250684195326,0.804347481300065,3,late,-1.0318674857122692
18097340114,NA,2027,767.0906348310957,0.15745921565686238,1.6492511205460723,0.3841571824796729,0.23986019300098924,1.7890250684195326,0.804347481300065,3,late,-1.6492511205460723
18097340114,NA,2028,890.765484837772,0.16122586353033497,1.4487347086360287,0.3841571824796729,0.23986019300098924,1.7890250684195326,0.804347481300065,3,late,-1.4487347086360287
18097340115,NA,2024,784.3403000833929,0.17933670174416427,-0.27890193180224815,-0.3317336040037567,-0.636351414649611,-0.3463707335279288,-0.43815191739376547,3,middle,0
18097340115,NA,2025,875.5734175125518,0.11631828355556739,1.2259861672875827,-0.3317336040037567,-0.636351414649611,-0.3463707335279288,-0.43815191739376547,3,middle,0
18097340115,NA,2026,989.85450144219,0.13052141790040106,0.18042783514268634,-0.3317336040037567,-0.636351414649611,-0.3463707335279288,-0.43815191739376547,3,middle,0
18097340115,NA,2027,1115.79923898346,0.12723560620047913,1.0191232843865508,-0.3317336040037567,-0.636351414649611,-0.3463707335279288,-0.43815191739376547,3,middle,0
18097340115,NA,2028,1258.6117526118403,0.12799122695090603,0.6060216641066364,-0.3317336040037567,-0.636351414649611,-0.3463707335279288,-0.43815191739376547,3,middle,0
18097340201,NA,2024,140.13201061922274,0.11101516965335279,-1.0413561559437639,0.01339453061532901,-1.365022004894347,-0.6623473346680163,-0.6713249363156781,3,early,-1.0413561559437639
18097340201,NA,2025,143.72879155310807,0.025667090038826057,-0.34715051084523174,0.01339453061532901,-1.365022004894347,-0.6623473346680163,-0.6713249363156781,3,early,-0.34715051084523174
18097340201,NA,2026,151.29662421791232,0.052653560800362875,-1.5466673962882247,0.01339453061532901,-1.365022004894347,-0.6623473346680163,-0.6713249363156781,3,early,-1.5466673962882247
18097340201,NA,2027,157.9246577083966,0.04380820474181846,-0.7202430223883917,0.01339453061532901,-1.365022004894347,-0.6623473346680163,-0.6713249363156781,3,early,-0.7202430223883917
18097340201,NA,2028,165.29563839468992,0.04667403300568562,-1.4558952736154869,0.01339453061532901,-1.365022004894347,-0.6623473346680163,-0.6713249363156781,3,early,-1.4558952736154869
18097340202,NA,2024,335.7029688267855,0.111013567113043,-1.0413740399635036,-0.3803371752120318,-0.3515140788925768,-0.6623473346680163,-0.4647328629242083,3,middle,0
18097340202,NA,2025,344.31944925334466,0.02566697713955901,-0.3471524700690548,-0.3803371752120318,-0.3515140788925768,-0.6623473346680163,-0.4647328629242083,3,middle,0
18097340202,NA,2026,362.448795798867,0.05265269384240656,-1.5466866252616158,-0.3803371752120318,-0.3515140788925768,-0.6623473346680163,-0.4647328629242083,3,middle,0
